transaction_id,sale_date,sale_year,borough,neighborhood,property_type,building_class_category,commercial_units,total_units,gross_square_feet,sale_price,price_per_sqft,year_built,latitude,longitude,community_board
4-417-20-2025-10-02-7100000,2025-10-02,2025,Queens,LONG ISLAND CITY,Industrial,30 WAREHOUSES,2,2,5000.0,7100000.0,1420.0,1935,40.751309,-73.937391,401
2-3077-38-2025-10-03-1200000,2025-10-03,2025,Bronx,BELMONT,Office,21 OFFICE BUILDINGS,1,2,2360.0,1200000.0,508.47457627118644,1994,40.857008,-73.886313,206
2-4200-35-2025-10-03-9900000,2025-10-03,2025,Bronx,MORRIS PARK/VAN NEST,Retail,22 STORE BUILDINGS,2,2,13488.0,9900000.0,733.9857651245552,1962,40.850604,-73.851587,211
3-3712-8-2025-10-03-3750000,2025-10-03,2025,Brooklyn,BROWNSVILLE,Industrial,30 WAREHOUSES,1,1,4500.0,3750000.0,833.3333333333334,2010,40.67131,-73.904351,316
3-5235-29-2025-10-03-525000,2025-10-03,2025,Brooklyn,FLATBUSH-CENTRAL,Other commercial,01 ONE FAMILY DWELLINGS,1,2,3100.0,525000.0,169.3548387096774,1933,40.633776,-73.96369,314
3-562-49-2025-10-03-1336000,2025-10-03,2025,Brooklyn,RED HOOK,Industrial,30 WAREHOUSES,1,1,3320.0,1336000.0,402.4096385542169,1977,40.673606,-74.001446,306
3-5981-4-2025-10-03-1900000,2025-10-03,2025,Brooklyn,BAY RIDGE,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3135.0,1900000.0,606.060606060606,1920,40.626319,-74.02392,310
3-7807-48-2025-10-03-1200000,2025-10-03,2025,Brooklyn,FLATLANDS,Office,21 OFFICE BUILDINGS,4,4,4377.0,1200000.0,274.16038382453735,1975,40.628612,-73.918236,318
1-800-20-2025-10-03-12500000,2025-10-03,2025,Manhattan,CHELSEA,Other commercial,08 RENTALS - ELEVATOR APARTMENTS,1,24,12609.0,12500000.0,991.3553810770085,1901,40.744044,-73.993428,104
4-1968-5-2025-10-03-1800000,2025-10-03,2025,Queens,CORONA,Other commercial,29 COMMERCIAL GARAGES,1,1,2555.0,1800000.0,704.5009784735812,1931,40.74126,-73.852004,404
4-5361-1-2025-10-03-1622500,2025-10-03,2025,Queens,FLUSHING-NORTH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,1708.0,1622500.0,949.9414519906323,1940,40.759776,-73.785678,411
5-186-33-2025-10-03-4900000,2025-10-03,2025,Staten Island,WEST NEW BRIGHTON,Industrial,30 WAREHOUSES,1,1,3500.0,4900000.0,1400.0,1931,40.640522,-74.119055,501
5-187-152-2025-10-03-4900000,2025-10-03,2025,Staten Island,WEST NEW BRIGHTON,Industrial,30 WAREHOUSES,2,2,6741.0,4900000.0,726.8951194184839,1952,40.640202,-74.119789,501
5-187-158-2025-10-03-4900000,2025-10-03,2025,Staten Island,WEST NEW BRIGHTON,Other commercial,27 FACTORIES,1,1,9769.0,4900000.0,501.58665165318865,1981,40.639988,-74.119691,501
5-187-85-2025-10-03-4900000,2025-10-03,2025,Staten Island,WEST NEW BRIGHTON,Industrial,30 WAREHOUSES,1,1,2910.0,4900000.0,1683.8487972508592,1960,40.639497,-74.119528,501
3-1896-73-2025-10-06-1800000,2025-10-06,2025,Brooklyn,BEDFORD STUYVESANT,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2772.0,1800000.0,649.3506493506494,1950,40.694061,-73.960736,303
3-2643-52-2025-10-06-8000000,2025-10-06,2025,Brooklyn,GREENPOINT,Industrial,30 WAREHOUSES,2,2,10000.0,8000000.0,800.0,1931,40.723949,-73.953889,301
3-3722-12-2025-10-06-600000,2025-10-06,2025,Brooklyn,EAST NEW YORK,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1800.0,600000.0,333.3333333333333,1910,40.673319,-73.89499,305
3-5131-1-2025-10-06-70000000,2025-10-06,2025,Brooklyn,FLATBUSH-CENTRAL,Other commercial,08 RENTALS - ELEVATOR APARTMENTS,1,94,86099.0,70000000.0,813.0175727941091,2015,,,
3-6447-29-2025-10-06-1475000,2025-10-06,2025,Brooklyn,BATH BEACH,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2201.0,1475000.0,670.1499318491594,1920,40.598928,-73.997904,311
3-850-40-2025-10-06-5700000,2025-10-06,2025,Brooklyn,SUNSET PARK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3120.0,5700000.0,1826.923076923077,1931,40.637094,-74.007909,307
4-5041-63-2025-10-06-2150000,2025-10-06,2025,Queens,FLUSHING-NORTH,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2096.0,2150000.0,1025.7633587786258,1950,40.756749,-73.8308,407
4-11317-2-2025-10-07-920000,2025-10-07,2025,Queens,CAMBRIA HEIGHTS,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2200.0,920000.0,418.1818181818182,1931,40.696137,-73.743304,413
4-3560-1-2025-10-07-925000,2025-10-07,2025,Queens,RIDGEWOOD,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1632.0,925000.0,566.7892156862745,1901,40.699373,-73.904924,405
4-4056-26-2025-10-07-1480000,2025-10-07,2025,Queens,COLLEGE POINT,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3440.0,1480000.0,430.2325581395349,1930,40.784867,-73.846639,407
4-5202-6-2025-10-07-2200000,2025-10-07,2025,Queens,FLUSHING-NORTH,Other commercial,29 COMMERCIAL GARAGES,1,1,1873.0,2200000.0,1174.586225306994,1950,40.753477,-73.818024,407
5-462-6-2025-10-07-1000000,2025-10-07,2025,Staten Island,WESTERLEIGH,Other commercial,29 COMMERCIAL GARAGES,1,1,4000.0,1000000.0,250.0,1954,40.6125,-74.131643,501
5-6775-228-2025-10-07-650000,2025-10-07,2025,Staten Island,PLEASANT PLAINS,Other commercial,01 ONE FAMILY DWELLINGS,1,2,960.0,650000.0,677.0833333333334,1960,40.515044,-74.211685,503
1-136-19-2025-10-08-2200000,2025-10-08,2025,Manhattan,CIVIC CENTER,Other commercial,14 RENTALS - 4-10 UNIT,1,5,8510.0,2200000.0,258.5193889541716,1857,40.715307,-74.008791,101
1-642-49-2025-10-08-10250000,2025-10-08,2025,Manhattan,GREENWICH VILLAGE-WEST,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,9,6133.0,10250000.0,1671.2864829610305,1901,40.738747,-74.007235,102
5-521-22-2025-10-08-1200000,2025-10-08,2025,Staten Island,STAPLETON,Other commercial,02 TWO FAMILY DWELLINGS,1,3,6690.0,1200000.0,179.37219730941703,2002,40.627427,-74.076107,501
2-2889-29-2025-10-09-2300000,2025-10-09,2025,Bronx,MOUNT HOPE/MOUNT EDEN,Other commercial,29 COMMERCIAL GARAGES,2,2,12972.0,2300000.0,177.3049645390071,1931,40.843274,-73.904559,204
2-2889-33-2025-10-09-2300000,2025-10-09,2025,Bronx,MOUNT HOPE/MOUNT EDEN,Other commercial,29 COMMERCIAL GARAGES,1,1,1180.0,2300000.0,1949.1525423728813,1930,40.843619,-73.904479,204
3-1319-54-2025-10-09-1785000,2025-10-09,2025,Brooklyn,FLATBUSH-LEFFERTS GARDEN,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4000.0,1785000.0,446.25,1899,40.662337,-73.95373,309
3-5871-53-2025-10-09-1220000,2025-10-09,2025,Brooklyn,BAY RIDGE,Other commercial,14 RENTALS - 4-10 UNIT,1,5,3000.0,1220000.0,406.6666666666667,1920,40.635486,-74.02615,310
1-1395-60-2025-10-09-7300000,2025-10-09,2025,Manhattan,UPPER EAST SIDE (59-79),Other commercial,07 RENTALS - WALKUP APARTMENTS,1,10,8450.0,7300000.0,863.905325443787,1920,40.763695,-73.967807,108
1-829-57-2025-10-09-24000000,2025-10-09,2025,Manhattan,FLATIRON,Office,21 OFFICE BUILDINGS,13,13,26899.0,24000000.0,892.2264768206996,1900,40.745125,-73.988769,105
1-853-1-2025-10-09-231210000,2025-10-09,2025,Manhattan,FLATIRON,Hotel,25 LUXURY HOTELS,1,1,252109.0,231210000.0,917.1033164226585,1932,40.741184,-73.987759,105
4-1301-26-2025-10-09-2150000,2025-10-09,2025,Queens,WOODSIDE,Retail,22 STORE BUILDINGS,2,4,3428.0,2150000.0,627.1878646441073,1931,40.746342,-73.896163,402
4-3404-25-2025-10-09-2150000,2025-10-09,2025,Queens,RIDGEWOOD,Other commercial,14 RENTALS - 4-10 UNIT,1,4,3735.0,2150000.0,575.6358768406961,1920,40.707255,-73.911456,405
4-793-70-2025-10-09-1699913,2025-10-09,2025,Queens,ASTORIA,Other commercial,14 RENTALS - 4-10 UNIT,1,6,4360.0,1699913.0,389.88830275229355,1930,40.770797,-73.908555,401
2-2623-196-2025-10-10-940000,2025-10-10,2025,Bronx,MORRISANIA/LONGWOOD,Retail,22 STORE BUILDINGS,1,1,1837.0,940000.0,511.7038649972782,1915,40.815983,-73.908558,201
3-1058-30-2025-10-10-6750000,2025-10-10,2025,Brooklyn,PARK SLOPE,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,9,13108.0,6750000.0,514.95270064083,1920,40.676295,-73.971826,306
3-2522-1-2025-10-10-3200000,2025-10-10,2025,Brooklyn,GREENPOINT,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3750.0,3200000.0,853.3333333333334,1931,40.732825,-73.958065,301
3-5078-37-2025-10-10-3000000,2025-10-10,2025,Brooklyn,FLATBUSH-CENTRAL,Retail,22 STORE BUILDINGS,1,1,4600.0,3000000.0,652.1739130434783,1920,40.649237,-73.963613,314
3-842-15-2025-10-10-2800000,2025-10-10,2025,Brooklyn,SUNSET PARK,Office,21 OFFICE BUILDINGS,1,3,5606.0,2800000.0,499.46485907955764,1930,40.638744,-74.00886,307
1-1295-40-2025-10-10-66244842,2025-10-10,2025,Manhattan,MIDTOWN CBD,Office,21 OFFICE BUILDINGS,40,40,210777.0,66244842.0,314.2887601588409,1958,40.749798,-73.975165,106
1-1512-10-2025-10-10-7750000,2025-10-10,2025,Manhattan,UPPER EAST SIDE (79-96),Other commercial,08 RENTALS - ELEVATOR APARTMENTS,2,26,11645.0,7750000.0,665.5216831258051,1960,40.777844,-73.957694,108
1-804-53-2025-10-10-5556000,2025-10-10,2025,Manhattan,FASHION,Retail,22 STORE BUILDINGS,5,6,8985.0,5556000.0,618.3639398998331,1920,40.747019,-73.990945,105
4-4974-14-2025-10-10-3960000,2025-10-10,2025,Queens,FLUSHING-NORTH,Other commercial,14 RENTALS - 4-10 UNIT,1,6,3704.0,3960000.0,1069.1144708423326,1982,40.761031,-73.832496,407
4-5420-21-2025-10-10-980000,2025-10-10,2025,Queens,FLUSHING-NORTH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,1728.0,980000.0,567.1296296296297,1925,40.758354,-73.804251,407
4-700-45-2025-10-10-2500000,2025-10-10,2025,Queens,ASTORIA,Other commercial,14 RENTALS - 4-10 UNIT,2,6,2585.0,2500000.0,967.1179883945841,1930,40.762318,-73.911624,401
5-1077-22-2025-10-10-3700000,2025-10-10,2025,Staten Island,PORT RICHMOND,Other commercial,29 COMMERCIAL GARAGES,2,2,7380.0,3700000.0,501.3550135501355,1931,40.638152,-74.134425,501
5-1077-28-2025-10-10-3700000,2025-10-10,2025,Staten Island,PORT RICHMOND,Industrial,30 WAREHOUSES,1,1,3752.0,3700000.0,986.1407249466951,1931,40.638035,-74.134014,501
5-1077-34-2025-10-10-3700000,2025-10-10,2025,Staten Island,PORT RICHMOND,Retail,22 STORE BUILDINGS,1,1,4160.0,3700000.0,889.4230769230769,1931,40.637706,-74.133588,501
5-1077-37-2025-10-10-3700000,2025-10-10,2025,Staten Island,PORT RICHMOND,Retail,22 STORE BUILDINGS,1,1,8250.0,3700000.0,448.4848484848485,1931,40.637514,-74.133728,501
5-1077-39-2025-10-10-3700000,2025-10-10,2025,Staten Island,PORT RICHMOND,Retail,22 STORE BUILDINGS,1,1,2700.0,3700000.0,1370.3703703703704,1931,40.637442,-74.133778,501
5-185-501-2025-10-10-6175000,2025-10-10,2025,Staten Island,WEST NEW BRIGHTON,Other commercial,29 COMMERCIAL GARAGES,1,1,38000.0,6175000.0,162.5,1936,40.637309,-74.128114,501
5-3739-21-2025-10-10-715000,2025-10-10,2025,Staten Island,MIDLAND BEACH,Retail,22 STORE BUILDINGS,1,1,1470.0,715000.0,486.3945578231293,1989,40.57439,-74.096932,502
2-3270-1-2025-10-12-17100000,2025-10-12,2025,Bronx,KINGSBRIDGE/JEROME PARK,Other commercial,29 COMMERCIAL GARAGES,2,2,17336.0,17100000.0,986.3867097369636,1968,40.883599,-73.901503,208
2-3270-9-2025-10-12-17100000,2025-10-12,2025,Bronx,KINGSBRIDGE/JEROME PARK,Industrial,30 WAREHOUSES,1,1,12500.0,17100000.0,1368.0,1974,40.884098,-73.901199,208
2-5765-718-2025-10-12-17100000,2025-10-12,2025,Bronx,KINGSBRIDGE/JEROME PARK,Retail,22 STORE BUILDINGS,2,2,6525.0,17100000.0,2620.689655172414,1970,40.884538,-73.901777,208
4-12700-18-2025-10-14-678400,2025-10-14,2025,Queens,SPRINGFIELD GARDENS,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2200.0,678400.0,308.3636363636364,1930,40.682501,-73.75979,412
4-9534-79-2025-10-14-450000,2025-10-14,2025,Queens,RICHMOND HILL,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1802.0,450000.0,249.72253052164262,1920,40.684392,-73.830937,410
2-5531-13-2025-10-15-1850000,2025-10-15,2025,Bronx,THROGS NECK,Retail,22 STORE BUILDINGS,10,10,15600.0,1850000.0,118.58974358974359,1926,40.832527,-73.827835,210
1-1279-17-2025-10-15-85000000,2025-10-15,2025,Manhattan,MIDTOWN CBD,Office,21 OFFICE BUILDINGS,1,1,140280.0,85000000.0,605.930995152552,1915,40.754198,-73.978275,105
1-1279-9-2025-10-15-75000000,2025-10-15,2025,Manhattan,MIDTOWN CBD,Office,21 OFFICE BUILDINGS,36,36,110999.0,75000000.0,675.6817628987649,1927,40.754528,-73.979315,105
1-2036-1-2025-10-15-750000,2025-10-15,2025,Manhattan,HARLEM-CENTRAL,Other commercial,07 RENTALS - WALKUP APARTMENTS,3,36,30624.0,750000.0,24.490595611285265,1920,40.826162,-73.938794,110
4-1889-38-2025-10-15-3480000,2025-10-15,2025,Queens,CORONA,Other commercial,27 FACTORIES,1,1,8000.0,3480000.0,435.0,1964,40.741978,-73.865037,404
2-2729-90-2025-10-16-5800000,2025-10-16,2025,Bronx,MORRISANIA/LONGWOOD,Other commercial,29 COMMERCIAL GARAGES,6,6,18500.0,5800000.0,313.5135135135135,1935,40.814519,-73.896559,202
2-5419-127-2025-10-16-2700000,2025-10-16,2025,Bronx,THROGS NECK,Other commercial,07 RENTALS - WALKUP APARTMENTS,4,32,27000.0,2700000.0,100.0,1930,40.833277,-73.826515,210
3-1259-53-2025-10-16-1400000,2025-10-16,2025,Brooklyn,CROWN HEIGHTS,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2808.0,1400000.0,498.57549857549856,1899,40.670416,-73.956702,308
3-5155-1-2025-10-16-1600000,2025-10-16,2025,Brooklyn,FLATBUSH-CENTRAL,Other commercial,14 RENTALS - 4-10 UNIT,2,4,2040.0,1600000.0,784.3137254901961,1930,40.640098,-73.966897,314
3-6050-15-2025-10-16-28000000,2025-10-16,2025,Brooklyn,BAY RIDGE,Other commercial,29 COMMERCIAL GARAGES,3,3,188975.0,28000000.0,148.16774705648896,1989,40.620933,-74.028454,310
3-6306-43-2025-10-16-1050000,2025-10-16,2025,Brooklyn,BENSONHURST,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3248.0,1050000.0,323.2758620689655,1899,40.610767,-74.002618,311
3-6398-3-2025-10-16-1750000,2025-10-16,2025,Brooklyn,BATH BEACH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4000.0,1750000.0,437.5,1926,40.605864,-74.009418,311
3-6795-12-2025-10-16-1890000,2025-10-16,2025,Brooklyn,MADISON,Retail,22 STORE BUILDINGS,1,3,5294.0,1890000.0,357.0079335096336,1925,40.607784,-73.96065,315
3-7332-48-2025-10-16-1280000,2025-10-16,2025,Brooklyn,MADISON,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2470.0,1280000.0,518.2186234817814,1928,40.600147,-73.9445,315
1-1493-166-2025-10-16-29000000,2025-10-16,2025,Manhattan,UPPER EAST SIDE (79-96),Other commercial,33 EDUCATIONAL FACILITIES,1,1,7265.0,29000000.0,3991.741225051617,1910,40.778765,-73.961896,108
4-16066-32-2025-10-16-185000,2025-10-16,2025,Queens,ARVERNE,Retail,22 STORE BUILDINGS,1,1,1860.0,185000.0,99.46236559139786,1930,40.595182,-73.800927,414
2-4071-18-2025-10-17-925000,2025-10-17,2025,Bronx,WESTCHESTER,Retail,22 STORE BUILDINGS,1,1,1240.0,925000.0,745.9677419354839,1927,40.840871,-73.841638,210
3-1533-47-2025-10-17-800000,2025-10-17,2025,Brooklyn,OCEAN HILL,Industrial,30 WAREHOUSES,1,1,2500.0,800000.0,320.0,1931,40.679478,-73.911482,316
3-2146-13-2025-10-17-6100000,2025-10-17,2025,Brooklyn,WILLIAMSBURG-SOUTH,Other commercial,37 RELIGIOUS FACILITIES,1,1,3375.0,6100000.0,1807.4074074074074,1920,40.708813,-73.965096,301
3-2297-20-2025-10-17-4150000,2025-10-17,2025,Brooklyn,WILLIAMSBURG-NORTH,Other commercial,14 RENTALS - 4-10 UNIT,2,8,5500.0,4150000.0,754.5454545454545,1900,40.71958,-73.955862,301
1-809-65-2025-10-17-19100000,2025-10-17,2025,Manhattan,FASHION,Retail,22 STORE BUILDINGS,1,1,3845.0,19100000.0,4967.490247074123,1902,40.750445,-73.989357,105
1-809-66-2025-10-17-19100000,2025-10-17,2025,Manhattan,FASHION,Retail,22 STORE BUILDINGS,1,1,12270.0,19100000.0,1556.6422167889161,1910,40.750461,-73.989389,105
4-10728-36-2025-10-17-1050000,2025-10-17,2025,Queens,QUEENS VILLAGE,Retail,22 STORE BUILDINGS,1,3,2600.0,1050000.0,403.84615384615387,1931,40.719721,-73.733011,413
4-13243-49-2025-10-17-725000,2025-10-17,2025,Queens,ROSEDALE,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2000.0,725000.0,362.5,1931,40.668001,-73.729361,413
4-3559-28-2025-10-17-775000,2025-10-17,2025,Queens,RIDGEWOOD,Industrial,30 WAREHOUSES,1,1,1440.0,775000.0,538.1944444444445,1943,40.693615,-73.899465,405
4-3559-29-2025-10-17-775000,2025-10-17,2025,Queens,RIDGEWOOD,Other commercial,29 COMMERCIAL GARAGES,2,2,788.0,775000.0,983.5025380710659,1949,40.693599,-73.899512,405
4-5036-47-2025-10-17-3440250,2025-10-17,2025,Queens,FLUSHING-NORTH,Retail,22 STORE BUILDINGS,3,3,3784.0,3440250.0,909.1569767441861,1985,40.75887,-73.830127,407
4-9796-11-2025-10-17-2500000,2025-10-17,2025,Queens,JAMAICA,Retail,22 STORE BUILDINGS,1,1,2000.0,2500000.0,1250.0,1931,40.705919,-73.793732,412
5-1022-9-2025-10-17-615000,2025-10-17,2025,Staten Island,PORT RICHMOND,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2080.0,615000.0,295.6730769230769,1931,40.638016,-74.133329,501
5-7584-77-2025-10-17-1386870,2025-10-17,2025,Staten Island,ROSSVILLE-RICHMOND VALLEY,Retail,22 STORE BUILDINGS,1,1,6409.0,1386870.0,216.39413325011702,2003,40.523856,-74.239205,503
1-1321-1-2025-10-20-173099518,2025-10-20,2025,Manhattan,MIDTOWN EAST,Office,21 OFFICE BUILDINGS,65,65,407767.0,173099518.0,424.50595070223926,1964,40.754035,-73.972056,106
4-12442-13-2025-10-20-875000,2025-10-20,2025,Queens,ST. ALBANS,Other commercial,14 RENTALS - 4-10 UNIT,2,4,3150.0,875000.0,277.77777777777777,1931,40.691799,-73.763528,412
4-13314-1-2025-10-20-840000,2025-10-20,2025,Queens,SPRINGFIELD GARDENS,Retail,22 STORE BUILDINGS,1,1,720.0,840000.0,1166.6666666666667,2002,40.666626,-73.767147,413
4-3384-41-2025-10-20-1300000,2025-10-20,2025,Queens,RIDGEWOOD,Other commercial,29 COMMERCIAL GARAGES,8,8,3540.0,1300000.0,367.2316384180791,1917,40.708797,-73.906151,405
3-4195-30-2025-10-21-3500000,2025-10-21,2025,Brooklyn,EAST NEW YORK,Other commercial,27 FACTORIES,1,1,9196.0,3500000.0,380.6002609830361,1930,40.677173,-73.871409,305
3-6192-1-2025-10-21-1300000,2025-10-21,2025,Brooklyn,BENSONHURST,Other commercial,14 RENTALS - 4-10 UNIT,2,6,4806.0,1300000.0,270.49521431543906,1926,40.617554,-73.999434,311
1-1281-56-2025-10-21-50000000,2025-10-21,2025,Manhattan,MIDTOWN CBD,Office,21 OFFICE BUILDINGS,16,16,84518.0,50000000.0,591.589957168887,1921,40.755046,-73.977654,105
1-529-52-2025-10-21-1969750,2025-10-21,2025,Manhattan,GREENWICH VILLAGE-CENTRAL,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,5,6515.0,1969750.0,302.3407521105142,1900,40.725534,-73.993311,102
4-136-33-2025-10-21-1560000,2025-10-21,2025,Queens,SUNNYSIDE,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1472.0,1560000.0,1059.7826086956522,1925,40.746422,-73.916831,402
4-32-31-2025-10-21-2700000,2025-10-21,2025,Queens,LONG ISLAND CITY,Other commercial,27 FACTORIES,1,1,2500.0,2700000.0,1080.0,1931,40.743764,-73.956232,402
4-384-31-2025-10-21-13900508,2025-10-21,2025,Queens,LONG ISLAND CITY,Hotel,26 OTHER HOTELS,62,62,28350.0,13900508.0,490.3177425044092,2011,40.753432,-73.934281,401
4-5066-151-2025-10-21-32000000,2025-10-21,2025,Queens,FLUSHING-NORTH,Other commercial,08 RENTALS - ELEVATOR APARTMENTS,472,472,552699.0,32000000.0,57.89769838555887,2020,40.755613,-73.836556,407
4-600-8-2025-10-21-7000000,2025-10-21,2025,Queens,LONG ISLAND CITY,Other commercial,08 RENTALS - ELEVATOR APARTMENTS,1,41,41156.0,7000000.0,170.08455632228595,2021,40.755831,-73.930348,401
4-9841-53-2025-10-21-3800000,2025-10-21,2025,Queens,JAMAICA,Retail,22 STORE BUILDINGS,7,7,3440.0,3800000.0,1104.6511627906978,1925,40.710478,-73.793617,408
5-3183-1-2025-10-21-4025000,2025-10-21,2025,Staten Island,GRASMERE,Office,21 OFFICE BUILDINGS,1,1,12920.0,4025000.0,311.53250773993807,1960,40.601294,-74.091458,502
3-1088-6-2025-10-22-2750000,2025-10-22,2025,Brooklyn,PARK SLOPE,Other commercial,14 RENTALS - 4-10 UNIT,1,7,5380.0,2750000.0,511.1524163568773,1921,40.668007,-73.980635,306
3-1495-30-2025-10-22-9000000,2025-10-22,2025,Brooklyn,OCEAN HILL,Retail,22 STORE BUILDINGS,1,1,12500.0,9000000.0,720.0,1994,40.685707,-73.915905,316
3-2394-27-2025-10-22-2999995,2025-10-22,2025,Brooklyn,WILLIAMSBURG-SOUTH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3200.0,2999995.0,937.4984375,1935,40.712925,-73.95899,301
3-3523-127-2025-10-22-6235000,2025-10-22,2025,Brooklyn,BROWNSVILLE,Retail,22 STORE BUILDINGS,1,1,3166.0,6235000.0,1969.3619709412508,1930,40.669192,-73.908694,316
3-3523-26-2025-10-22-6235000,2025-10-22,2025,Brooklyn,BROWNSVILLE,Retail,22 STORE BUILDINGS,1,1,3166.0,6235000.0,1969.3619709412508,1910,40.669268,-73.908716,316
3-3523-27-2025-10-22-6235000,2025-10-22,2025,Brooklyn,BROWNSVILLE,Retail,22 STORE BUILDINGS,1,1,3032.0,6235000.0,2056.3984168865436,1930,40.66923,-73.908705,316
3-3523-28-2025-10-22-6235000,2025-10-22,2025,Brooklyn,BROWNSVILLE,Retail,22 STORE BUILDINGS,1,1,26864.0,6235000.0,232.09499702203692,1930,40.669153,-73.908684,316
3-3523-30-2025-10-22-1015000,2025-10-22,2025,Brooklyn,BROWNSVILLE,Retail,22 STORE BUILDINGS,2,2,3300.0,1015000.0,307.57575757575756,1930,40.668684,-73.908695,316
3-3523-32-2025-10-22-6235000,2025-10-22,2025,Brooklyn,BROWNSVILLE,Retail,22 STORE BUILDINGS,1,1,1700.0,6235000.0,3667.6470588235293,1930,40.668665,-73.90881,316
3-3523-33-2025-10-22-6235000,2025-10-22,2025,Brooklyn,BROWNSVILLE,Retail,22 STORE BUILDINGS,1,1,10000.0,6235000.0,623.5,1930,40.668648,-73.908929,316
3-3865-9-2025-10-22-7045142,2025-10-22,2025,Brooklyn,EAST NEW YORK,Other commercial,29 COMMERCIAL GARAGES,6,6,20200.0,7045142.0,348.7694059405941,1930,40.658608,-73.899086,305
3-5537-35-2025-10-22-1800000,2025-10-22,2025,Brooklyn,BOROUGH PARK,Other commercial,29 COMMERCIAL GARAGES,1,1,3649.0,1800000.0,493.28583173472185,1931,40.623601,-73.994456,311
3-6649-8-2025-10-22-2600000,2025-10-22,2025,Brooklyn,GRAVESEND,Other commercial,07 RENTALS - WALKUP APARTMENTS,4,41,25920.0,2600000.0,100.30864197530865,1925,40.605692,-73.980283,311
3-7558-130-2025-10-22-2000000,2025-10-22,2025,Brooklyn,FLATBUSH-EAST,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2400.0,2000000.0,833.3333333333334,1930,40.632356,-73.94714,314
3-7579-4-2025-10-22-990000,2025-10-22,2025,Brooklyn,FLATBUSH-EAST,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3000.0,990000.0,330.0,1930,40.62953,-73.943961,318
3-855-44-2025-10-22-1800000,2025-10-22,2025,Brooklyn,SUNSET PARK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4000.0,1800000.0,450.0,1931,40.640475,-74.015148,307
3-8702-92-2025-10-22-1360000,2025-10-22,2025,Brooklyn,BRIGHTON BEACH,Office,21 OFFICE BUILDINGS,1,1,3600.0,1360000.0,377.77777777777777,1999,40.5815,-73.959755,313
4-407-18-2025-10-22-1880000,2025-10-22,2025,Queens,LONG ISLAND CITY,Other commercial,27 FACTORIES,1,1,2500.0,1880000.0,752.0,1945,40.753561,-73.939009,401
4-788-1-2025-10-22-12000000,2025-10-22,2025,Queens,ASTORIA,Other commercial,33 EDUCATIONAL FACILITIES,1,1,33200.0,12000000.0,361.4457831325301,1960,40.774893,-73.899436,401
5-2866-73-2025-10-22-937528,2025-10-22,2025,Staten Island,ROSEBANK,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2066.0,937528.0,453.7889641819942,2021,40.607539,-74.065914,501
5-3350-13-2025-10-22-1750000,2025-10-22,2025,Staten Island,SOUTH BEACH,Retail,22 STORE BUILDINGS,1,1,3080.0,1750000.0,568.1818181818181,1960,40.592939,-74.087079,502
