city,date,service_family,requests
New York City,2023-11-10,noise,1227
New York City,2023-11-10,other,4293
New York City,2023-11-10,sanitation,125
New York City,2023-11-10,transport_public_realm,1193
New York City,2023-11-11,housing_buildings,1706
New York City,2023-11-11,information_administration,158
New York City,2023-11-11,noise,1598
New York City,2023-11-11,other,3418
New York City,2023-11-11,sanitation,93
New York City,2023-11-11,transport_public_realm,935
New York City,2023-11-12,housing_buildings,2461
New York City,2023-11-12,information_administration,228
New York City,2023-11-12,noise,1641
New York City,2023-11-12,other,3469
New York City,2023-11-12,sanitation,90
New York City,2023-11-12,transport_public_realm,910
New York City,2023-11-13,housing_buildings,3105
New York City,2023-11-13,information_administration,317
New York City,2023-11-13,noise,900
New York City,2023-11-13,other,4951
New York City,2023-11-13,sanitation,150
New York City,2023-11-13,transport_public_realm,1260
New York City,2023-11-14,housing_buildings,2320
New York City,2023-11-14,information_administration,291
New York City,2023-11-14,noise,992
New York City,2023-11-14,other,4738
New York City,2023-11-14,sanitation,125
New York City,2023-11-14,transport_public_realm,1293
New York City,2023-11-15,housing_buildings,2141
New York City,2023-11-15,information_administration,268
New York City,2023-11-15,noise,1051
New York City,2023-11-15,other,4804
New York City,2023-11-15,sanitation,161
New York City,2023-11-15,transport_public_realm,1171
New York City,2023-11-16,housing_buildings,1497
New York City,2023-11-16,information_administration,282
New York City,2023-11-16,noise,1102
New York City,2023-11-16,other,4828
New York City,2023-11-16,sanitation,141
New York City,2023-11-16,transport_public_realm,1401
New York City,2023-11-17,housing_buildings,1273
New York City,2023-11-17,information_administration,297
New York City,2023-11-17,noise,1292
New York City,2023-11-17,other,4629
New York City,2023-11-17,sanitation,143
New York City,2023-11-17,transport_public_realm,1560
New York City,2023-11-18,housing_buildings,1353
New York City,2023-11-18,information_administration,173
New York City,2023-11-18,noise,1683
New York City,2023-11-18,other,3613
New York City,2023-11-18,sanitation,90
New York City,2023-11-18,transport_public_realm,1005
New York City,2023-11-19,housing_buildings,1612
New York City,2023-11-19,information_administration,210
New York City,2023-11-19,noise,1548
New York City,2023-11-19,other,3499
New York City,2023-11-19,sanitation,103
New York City,2023-11-19,transport_public_realm,823
New York City,2023-11-20,housing_buildings,2885
New York City,2023-11-20,information_administration,299
New York City,2023-11-20,noise,1020
New York City,2023-11-20,other,4729
New York City,2023-11-20,sanitation,127
New York City,2023-11-20,transport_public_realm,1192
New York City,2023-11-21,housing_buildings,2817
New York City,2023-11-21,information_administration,286
New York City,2023-11-21,noise,759
New York City,2023-11-21,other,4350
New York City,2023-11-21,sanitation,113
New York City,2023-11-21,transport_public_realm,1138
New York City,2023-11-22,housing_buildings,1983
New York City,2023-11-22,information_administration,253
New York City,2023-11-22,noise,928
New York City,2023-11-22,other,4649
New York City,2023-11-22,sanitation,127
New York City,2023-11-22,transport_public_realm,1218
New York City,2023-11-23,housing_buildings,1209
New York City,2023-11-23,information_administration,150
New York City,2023-11-23,noise,1428
New York City,2023-11-23,other,2735
New York City,2023-11-23,sanitation,43
New York City,2023-11-23,transport_public_realm,678
New York City,2023-11-24,housing_buildings,1883
New York City,2023-11-24,information_administration,154
New York City,2023-11-24,noise,1453
New York City,2023-11-24,other,3101
New York City,2023-11-24,sanitation,66
New York City,2023-11-24,transport_public_realm,808
New York City,2023-11-25,housing_buildings,2505
New York City,2023-11-25,information_administration,166
New York City,2023-11-25,noise,1656
New York City,2023-11-25,other,2899
New York City,2023-11-25,sanitation,85
New York City,2023-11-25,transport_public_realm,746
New York City,2023-11-26,housing_buildings,1917
New York City,2023-11-26,information_administration,140
New York City,2023-11-26,noise,1629
New York City,2023-11-26,other,3288
New York City,2023-11-26,sanitation,99
New York City,2023-11-26,transport_public_realm,740
New York City,2023-11-27,housing_buildings,2374
New York City,2023-11-27,information_administration,306
New York City,2023-11-27,noise,1339
New York City,2023-11-27,other,4882
New York City,2023-11-27,sanitation,114
New York City,2023-11-27,transport_public_realm,1332
New York City,2023-11-28,housing_buildings,3745
New York City,2023-11-28,information_administration,297
New York City,2023-11-28,noise,1209
New York City,2023-11-28,other,4819
New York City,2023-11-28,sanitation,103
New York City,2023-11-28,transport_public_realm,1209
New York City,2023-11-29,housing_buildings,3854
New York City,2023-11-29,information_administration,375
New York City,2023-11-29,noise,1406
New York City,2023-11-29,other,4637
New York City,2023-11-29,sanitation,99
New York City,2023-11-29,transport_public_realm,1131
New York City,2023-11-30,housing_buildings,2478
New York City,2023-11-30,information_administration,268
New York City,2023-11-30,noise,1251
New York City,2023-11-30,other,4966
New York City,2023-11-30,sanitation,112
New York City,2023-11-30,transport_public_realm,1262
New York City,2023-12-01,housing_buildings,1882
New York City,2023-12-01,information_administration,242
New York City,2023-12-01,noise,1680
New York City,2023-12-01,other,4530
New York City,2023-12-01,sanitation,107
New York City,2023-12-01,transport_public_realm,1126
New York City,2023-12-02,housing_buildings,1217
New York City,2023-12-02,information_administration,207
New York City,2023-12-02,noise,1941
New York City,2023-12-02,other,3658
New York City,2023-12-02,sanitation,116
New York City,2023-12-02,transport_public_realm,1105
New York City,2023-12-03,housing_buildings,1261
New York City,2023-12-03,information_administration,176
New York City,2023-12-03,noise,1673
New York City,2023-12-03,other,3329
New York City,2023-12-03,sanitation,71
New York City,2023-12-03,transport_public_realm,925
New York City,2023-12-04,housing_buildings,1881
New York City,2023-12-04,information_administration,298
New York City,2023-12-04,noise,1614
New York City,2023-12-04,other,4780
New York City,2023-12-04,sanitation,113
New York City,2023-12-04,transport_public_realm,1274
New York City,2023-12-05,housing_buildings,2243
New York City,2023-12-05,information_administration,311
New York City,2023-12-05,noise,1376
New York City,2023-12-05,other,4859
New York City,2023-12-05,sanitation,111
New York City,2023-12-05,transport_public_realm,1331
New York City,2023-12-06,housing_buildings,2666
New York City,2023-12-06,information_administration,322
New York City,2023-12-06,noise,1536
New York City,2023-12-06,other,4635
New York City,2023-12-06,sanitation,133
New York City,2023-12-06,transport_public_realm,1249
New York City,2023-12-07,housing_buildings,2843
New York City,2023-12-07,information_administration,287
New York City,2023-12-07,noise,1585
New York City,2023-12-07,other,4729
New York City,2023-12-07,sanitation,112
New York City,2023-12-07,transport_public_realm,1251
New York City,2023-12-08,housing_buildings,1778
New York City,2023-12-08,information_administration,242
New York City,2023-12-08,noise,1737
New York City,2023-12-08,other,4236
New York City,2023-12-08,sanitation,106
New York City,2023-12-08,transport_public_realm,1272
New York City,2023-12-09,housing_buildings,1063
New York City,2023-12-09,information_administration,128
New York City,2023-12-09,noise,2209
New York City,2023-12-09,other,3551
New York City,2023-12-09,sanitation,90
New York City,2023-12-09,transport_public_realm,1069
New York City,2023-12-10,housing_buildings,1135
New York City,2023-12-10,information_administration,148
New York City,2023-12-10,noise,1842
New York City,2023-12-10,other,3277
New York City,2023-12-10,sanitation,86
New York City,2023-12-10,transport_public_realm,854
New York City,2023-12-11,housing_buildings,2575
New York City,2023-12-11,information_administration,282
New York City,2023-12-11,noise,1227
New York City,2023-12-11,other,4651
New York City,2023-12-11,sanitation,131
New York City,2023-12-11,transport_public_realm,1327
New York City,2023-12-12,housing_buildings,2687
New York City,2023-12-12,information_administration,299
New York City,2023-12-12,noise,1560
New York City,2023-12-12,other,4907
New York City,2023-12-12,sanitation,115
New York City,2023-12-12,transport_public_realm,1370
New York City,2023-12-13,housing_buildings,2513
New York City,2023-12-13,information_administration,291
New York City,2023-12-13,noise,1397
New York City,2023-12-13,other,4719
New York City,2023-12-13,sanitation,135
New York City,2023-12-13,transport_public_realm,1253
New York City,2023-12-14,housing_buildings,2204
New York City,2023-12-14,information_administration,295
New York City,2023-12-14,noise,1466
New York City,2023-12-14,other,4339
New York City,2023-12-14,sanitation,121
New York City,2023-12-14,transport_public_realm,1294
New York City,2023-12-15,housing_buildings,2607
New York City,2023-12-15,information_administration,273
New York City,2023-12-15,noise,1298
New York City,2023-12-15,other,4543
New York City,2023-12-15,sanitation,113
New York City,2023-12-15,transport_public_realm,1408
New York City,2023-12-16,housing_buildings,1180
New York City,2023-12-16,information_administration,136
New York City,2023-12-16,noise,1879
New York City,2023-12-16,other,3550
New York City,2023-12-16,sanitation,73
New York City,2023-12-16,transport_public_realm,985
New York City,2023-12-17,housing_buildings,1117
New York City,2023-12-17,information_administration,160
New York City,2023-12-17,noise,1570
New York City,2023-12-17,other,3363
New York City,2023-12-17,sanitation,81
New York City,2023-12-17,transport_public_realm,872
New York City,2023-12-18,housing_buildings,2810
New York City,2023-12-18,information_administration,335
New York City,2023-12-18,noise,856
New York City,2023-12-18,other,5523
New York City,2023-12-18,sanitation,111
